CD_MUN,cluster_final
3546108,11000
3546256,11000
3546306,11000
3546405,11000
3546504,11000
3546603,11000
3546702,11000
3546801,11000
3546900,11000
3547007,11000
3547106,11000
3547205,11000
3547304,11000
3547403,11000
3547502,11000
3547601,11000
3547650,11000
3547700,11000
3547809,11000
3547908,11000
3548005,11000
3548054,11000
3548104,11000
3548203,11000
3548302,11000
3548401,11000
3548500,11000
3548609,11000
3548906,11000
3549003,11000
3549102,11000
3549201,11000
3549250,11000
3549300,11000
3549409,11000
3549508,11000
3549607,11000
3549706,11000
3549805,11000
3549904,11000
3550001,11000
3550100,11000
3550209,11000
3550308,11001
3550407,11000
3550506,11000
3550803,11000
3550902,11000
3551009,11000
3551108,11000
3551207,11000
3551306,11000
3551405,11000
3551504,11000
3551603,11000
3551702,11000
3551801,11000
3551900,11000
3552007,11000
3552106,11000
3552205,11000
3552304,11000
3552403,11000
3552551,11000
3552601,11000
3552700,11000
3552908,11000
3553005,11000
3553104,11000
3553203,11000
3553302,11000
3553401,11000
3553500,11000
3553609,11000
3553658,11000
3553708,11000
3553807,11000
3553856,11000
3553906,11000
3553955,11000
3554003,11000
3554102,11000
3554201,11000
3554300,11000
3554409,11000
3554508,11000
3554607,11000
3554656,11000
3554706,11000
3554755,11000
3554904,11000
3554953,11000
3555000,11000
3555109,11000
3555208,11000
3555307,11000
3555356,11000
3555406,11000
3555505,11000
3555604,11000
3555703,11000
3555802,11000
3555901,11000
3556008,11000
3556107,11000
3556206,11000
3556305,11000
3556354,11000
3556404,11000
3556602,11000
3556701,11000
3556909,11000
3556958,11000
3557006,11000
3557105,11000
3557154,11000
3557204,11000
3557303,11000
4100103,11000
4100202,11000
4100301,11000
4100459,11000
4100509,11000
4100608,11000
4100707,11000
4100806,11000
4100905,11000
4101002,11000
4101051,11000
4101101,11000
4101150,11000
4101200,11000
4101309,11000
4101408,11000
4101507,11000
4101606,11000
4101655,11000
4101705,11000
4101804,11000
4101853,11000
4101903,11000
4102000,11000
4102109,11000
4102208,11000
4102307,11000
4102406,11000
4102505,11000
4102604,11000
4102703,11000
4102752,11000
4102802,11000
4102901,11000
4103008,11000
4103024,11000
4103057,11000
4103107,11000
4103156,12000
4103206,12000
4103222,12000
4103305,12000
4103354,12000
4103370,12000
4103404,12000
4103479,12000
4103503,12000
4103602,12000
4103701,12000
4103800,12000
4103909,12000
4103958,12000
4104006,12000
4104055,12000
4104303,12000
4104402,12000
4104428,12000
4104451,12000
4104501,12000
4104600,12000
4104709,12000
4104808,12001
4105003,12000
4105102,12000
4105201,12000
4105300,12000
4105508,12000
4105607,12000
4105706,12000
4105805,12001
4105904,12000
4106001,12000
4106100,12000
4106209,12000
4106308,12000
4106407,12000
4106555,12000
4106571,12000
4106605,12000
4106704,12000
4106803,12000
4106852,12000
4107009,12000
4107108,12000
4107124,12000
4107207,12000
4107256,12000
4107306,12000
4107504,12000
4107520,12000
4107546,12000
4107553,12000
4107603,12000
4107702,12000
4107736,12000
4107751,12000
4107801,12000
4107850,12000
4107900,12000
4108007,12000
4108205,12000
4108320,12000
4108403,12000
4108502,12000
4108551,12000
4108601,12000
4108650,12000
4108700,12000
4108908,12000
4109005,12000
4109104,12000
4109203,12000
4109302,12000
4109401,12001
4109500,12000
4109609,12000
4109708,12000
4109757,12000
4109807,12000
4109906,12000
4110003,12000
4110052,12000
4110078,12000
4110102,12000
4110201,12000
4110300,12000
4110409,12000
4110607,12000
4110656,12000
4110706,12000
4110805,12000
4110904,12000
4111001,12000
4111100,12000
4111209,12000
4111258,12000
4111308,12000
4111506,12000
4111555,12000
4111605,12000
4111704,12000
4111803,12000
4111902,12000
4112108,12000
4112207,12000
4112306,12000
4112405,12000
4112504,12000
4112603,12000
4112702,12000
4112751,12000
4112801,12000
4112900,12000
4112959,12000
4113007,12000
4113106,12000
4113205,12000
4113254,12000
4113304,12000
4113403,12000
4113429,12000
4113452,12000
4113502,12000
4113601,12000
4113700,12001
4113734,12000
4113759,12000
4113809,12000
4113908,12000
4114005,12000
4114104,12000
4114203,12000
4114351,12000
4114500,12000
4114609,12000
4114708,12000
4114807,12000
4114906,12000
4115002,12000
4115101,12000
4115200,12001
4115309,12000
4115408,12000
4115457,12000
4115507,12000
4115606,12000
4115705,12000
4115739,12000
4115754,12000
4115804,12000
4115903,12000
4116000,12000
4116059,12000
4116109,12000
4116208,12000
4116307,12000
4116406,12000
4116505,12000
4116604,12000
4116703,12000
4116802,12000
4116901,12000
4116950,12000
4117008,12000
4117057,12000
4117107,12000
4117206,12000
4117214,12000
4117222,12000
4117255,12000
4117271,12000
4117297,12000
4117305,12000
4117453,12000
4117503,12000
4117602,12000
4117701,12000
4117800,12000
4117909,12000
4118006,12000
4118105,12000
4118204,12000
4118303,12000
4118402,12000
4118451,12000
4118501,12000
4118600,12000
4118709,12000
4118808,12000
4118857,12000
4118907,12000
4119004,12000
4119103,12000
4119152,12000
4119202,12000
4119251,12000
4119509,12000
4119608,12000
4119657,12000
4119707,12000
4119905,12001
4120002,12000
4120150,12000
4120200,12000
4120309,12000
4120333,12000
4120358,12000
4120408,12000
4120507,12000
4120655,12000
4120705,12000
4120804,12000
4120853,12000
4120903,12000
4121000,12000
4121109,12000
4121257,12000
4121307,12000
4121356,12000
4121406,12000
4121505,12000
4121604,12000
4121703,12000
4121802,12000
4121901,12000
4122008,12000
4122107,12000
4122172,12000
4122206,12000
4122404,12000
4122503,12000
4122602,12000
4122651,12000
4122701,12000
4122800,12000
4122909,12000
4123006,12000
4123105,12000
4123204,12000
4123303,12000
4123402,12000
4123501,12000
4123600,12000
4123709,12000
4123824,12000
4123857,12000
4123907,12000
4123956,12000
4124004,12000
4124020,12000
4124103,12000
4124202,12000
4124301,12000
4124400,12000
4124509,12000
4124608,12000
4124707,12000
4124806,12000
4124905,12000
4125001,12000
4125100,12000
4125209,12000
4125308,12000
4125357,12000
4125407,12000
4125456,12000
4125555,12000
4125605,12000
4125704,12000
4125753,12000
4125803,12000
4125902,12000
4126009,12000
4126108,12000
4126207,12000
4126306,12000
4126405,12000
4126504,12000
4126603,12000
4126702,12000
4126801,12000
4126900,12000
4127106,12000
4127205,12000
4127304,12000
4127403,12000
4127502,12000
4127700,12000
4127809,12000
4127858,12000
4127882,12000
4127908,12000
4127965,12000
4128005,12000
4128104,12000
4128203,12000
4128302,12000
4128401,12000
4128500,13001
4128534,13001
4128559,13001
4128609,13001
4128625,13001
4128658,13001
4128708,13001
4128807,13001
4200051,13001
4200101,13001
4200200,13001
4200309,13001
4200408,13001
4200507,13001
4200556,13001
4200606,13001
4200705,13001
4200754,13001
4200804,13001
4200903,13001
4201000,13001
4201109,13001
4201208,13001
4201257,13001
4201307,13001
4201406,13001
4201505,13001
4201604,13001
4201802,13001
4201901,13001
4201950,13001
4202073,13001
4202081,13001
4202099,13001
4202156,13001
4202206,13001
4202305,13001
4202404,13000
4202438,13001
4202503,13001
4202537,13001
4202578,13001
4202602,13001
4202701,13001
4202800,13001
4202875,13001
4202909,13001
4203006,13001
4203105,13001
4203154,13001
4203253,13001
4203402,13001
4203501,13001
4203600,13001
4203709,13001
4203808,13001
4203907,13001
4203956,13001
4204004,13001
4204103,13001
4204152,13001
4204178,13001
4204194,13001
4204202,13000
4204251,13001
4204301,13001
4204400,13001
4204459,13001
4204558,13001
4204608,13000
4204707,13001
4204756,13001
4204806,13001
4204905,13001
4205001,13001
4205100,13001
4205159,13001
4205175,13001
4205209,13001
4205308,13001
4205357,13001
4205431,13001
4205456,13001
4205506,13001
4205555,13001
4205605,13001
4205704,13001
4206108,13001
4206207,13001
4206306,13001
4206405,13001
4206504,13001
4206603,13001
4206652,13001
4206702,13001
4206751,13001
4206801,13001
4206900,13001
4207007,13001
4207205,13001
4207304,13001
4207403,13001
4207502,13001
4207577,13001
4207601,13001
4207650,13001
4207684,13001
4207700,13001
4207759,13001
4207858,13001
4207908,13001
4208005,13001
4208104,13001
4208401,13001
4208450,13001
4208500,13001
4208609,13001
4208708,13001
4208807,13001
4208906,13000
4208955,13001
4209003,13001
4209102,13000
4209151,13001
4209177,13001
4209201,13001
4209300,13000
4209409,13001
4209458,13001
4209607,13001
4209706,13001
4209805,13001
4209904,13001
4210035,13001
4210100,13001
4210209,13001
4210308,13001
4210506,13001
4210555,13001
4210704,13001
4210803,13001
4210852,13001
4210902,13001
4211009,13001
4211058,13001
4211108,13001
4211207,13001
4211256,13001
4211306,13001
4211405,13001
4211454,13001
4211504,13001
4211603,13001
4211652,13001
4211702,13001
4211751,13001
4211801,13001
4211850,13001
4211876,13001
4211892,13001
4212007,13001
4212056,13001
4212106,13001
4212205,13001
4212239,13001
4212254,13001
4212270,13001
4212304,13001
4212403,13001
4212601,13001
4212650,13001
4212700,13001
4212809,13001
4212908,13001
4213005,13001
4213104,13001
4213153,13001
4213203,13001
4213302,13001
4213351,13001
4213401,13001
4213609,13001
4213708,13001
4213807,13001
4213906,13001
4214003,13001
4214102,13001
4214151,13001
4214201,13001
4214300,13001
4214508,13001
4214607,13001
4214706,13001
4214805,13001
4214904,13001
4215000,13001
4215059,13001
4215075,13001
4215208,13001
4215307,13001
4215356,13001
4215455,13001
4215505,13001
4215554,13001
4215604,13001
4215653,13001
4215679,13001
4215687,13001
4215695,13001
4215703,13001
4215802,13001
4215901,13001
4216008,13001
4216057,13001
4216107,13001
4216206,13001
4216255,13001
4216305,13001
4216404,13001
4216503,13001
4216602,13000
4216701,13001
4216800,13001
4216909,13001
4217006,13001
4217105,13001
4217154,13001
4217204,13001
4217253,13001
4217303,13001
4217501,13001
4217550,13001
4217600,13001
4217709,13001
4217758,13001
4217808,13001
4217907,13001
4217956,13001
4218103,13001
4218202,13001
4218251,13001
4218301,13001
4218350,13001
4218400,13001
4218608,13001
4218707,13000
4218756,13001
4218806,13001
4218855,13001
4218905,13001
4218954,13001
4219002,13001
4219101,13001
4219150,13001
4219176,13001
4219200,13001
4219309,13001
4219358,13001
4219408,13001
4219507,13001
4219606,13001
4219705,13001
4219853,13001
4220000,13001
4300034,13001
4300059,13001
4300109,13001
4300208,13001
4300307,13001
4300406,13000
4300455,13001
4300471,13001
4300505,13001
4300554,13001
4300570,13001
4300604,13000
4300638,13001
4300646,13001
4300661,13001
4300703,13001
4300802,13001
4300851,13001
4300877,13001
4300901,13001
4301008,13001
4301057,13001
4301107,13001
4301206,13001
4301305,13001
4301404,13001
4301503,13001
4301552,13001
4301602,13000
4301636,13001
4301651,13001
4301701,13001
4301750,13001
4301800,13001
4301859,13001
4301909,13001
4301958,14000
4302006,14000
4302055,14000
4302105,14000
4302154,14000
4302204,14000
4302220,14000
4302238,14000
4302253,14000
4302303,14000
4302352,14000
4302378,14000
4302402,14000
4302451,14000
4302501,14000
4302584,14000
4302600,14000
4302659,14000
4302709,14000
4302808,14000
4302907,14000
4303004,14000
4303103,14000
4303202,14000
4303301,14000
4303400,14000
4303509,14000
4303558,14000
4303673,14000
4303707,14000
4303806,14000
4303905,14000
4304002,14000
4304101,14000
4304200,14000
4304309,14000
4304358,14000
4304507,14000
4304606,14000
4304614,14000
4304622,14000
4304630,14000
4304655,14000
4304663,14000
4304671,14000
4304689,14000
4304697,14000
4304705,14000
4304713,14000
4304804,14000
4304853,14000
4304903,14000
4304952,14000
4305009,14000
4305108,14000
4305116,14000
4305124,14000
4305132,14000
4305157,14000
4305173,14000
4305207,14000
4305306,14000
4305355,14000
4305371,14000
4305405,14000
4305439,14000
4305447,14000
4305454,14000
4305504,14000
4305587,14000
4305603,14000
4305702,14000
4305801,14000
4305835,14000
4305850,14000
4305871,14000
4305900,14000
4305934,14000
4305959,14000
4305975,14000
4306007,14000
4306056,14000
4306072,14000
4306106,14000
4306130,14000
4306205,14000
4306304,14000
4306320,14000
4306353,14000
4306379,14000
4306403,14000
4306429,14000
4306452,14000
4306502,14000
4306551,14000
4306601,14000
4306700,14000
4306734,14000
4306759,14000
4306767,14000
4306809,14000
4306908,14000
4306924,14000
4306932,14000
4306957,14000
4306973,14000
4307005,14000
4307054,14000
4307104,14000
4307203,14000
4307302,14000
4307401,14000
4307450,14000
4307500,14000
4307559,14000
4307609,14000
4307708,14000
4307807,14000
4307815,14000
4307831,14000
4307864,14000
4307906,14000
4308003,14000
4308052,14000
4308078,14000
4308102,14000
4308201,14000
4308250,14000
4308300,14000
4308409,14000
4308433,14000
4308458,14000
4308508,14000
4308607,14000
4308656,14000
4308706,14000
4308805,14000
4308854,14000
4308904,14000
4309001,14000
4309050,14000
4309100,14000
4309126,14000
4309159,14000
4309209,14000
4309258,14000
4309308,14000
4309407,14000
4309506,14000
4309555,14000
4309571,14000
4309605,14000
4309654,14000
4309704,14000
4309753,14000
4309803,14000
4309902,14000
4309951,14000
4310009,14000
4310108,14000
4310207,14000
4310306,14000
4310330,14000
4310363,14000
4310405,14000
4310413,14000
4310439,14000
4310462,14000
4310504,14000
4310538,14000
4310553,14000
4310579,14000
4310603,14000
4310652,14000
4310702,14000
4310751,14000
4310801,14000
4310850,14000
4310876,14000
4310900,14000
4311007,14000
4311106,14000
4311122,14000
4311130,14000
4311155,14000
4311205,14000
4311239,14000
4311254,14000
4311270,14000
4311304,14000
4311403,14000
4311429,14000
4311502,14000
4311601,14000
4311627,14000
4311643,14000
4311700,14000
4311718,14000
4311734,14000
4311759,14000
4311775,14000
4311791,14000
4311809,14000
4311908,14000
4311981,14000
4312005,14000
4312054,14000
4312104,14000
4312138,14000
4312153,14000
4312179,14000
4312203,14000
4312252,14000
4312302,14000
4312351,14000
4312377,14000
4312385,14000
4312401,14000
4312427,14000
4312443,14000
4312450,14000
4312476,14000
4312500,14000
4312609,14000
4312617,14000
4312625,14000
4312658,14000
4312674,14000
4312708,14000
4312757,14000
4312807,14000
4312906,14000
4312955,14000
4313003,14000
4313011,14000
4313037,14000
4313060,14000
4313086,14000
4313102,14000
4313201,14000
4313300,14000
4313334,14000
4313359,14000
4313375,14000
4313391,14000
4313409,14000
4313425,14000
4313441,14000
4313466,14000
4313490,14000
4313508,14000
4313607,14000
4313656,14000
4313706,14000
4313805,14000
4313904,14000
4313953,14000
4314001,14000
4314027,14000
4314035,14000
4314050,14000
4314068,14000
4314076,14000
4314100,14000
4314134,14000
4314159,14000
4314175,14000
4314209,14000
4314308,14000
4314407,14000
4314423,14000
4314456,14000
4314464,14000
4314472,14000
4314498,14000
4314506,14000
4314555,14000
4314605,14000
4314704,14000
4314753,14000
4314779,14000
4314787,14000
4314803,14000
4314902,14001
4315008,14000
4315057,14000
4315073,14000
4315107,14000
4315131,14000
4315149,14000
4315156,14000
4315172,14000
4315206,14000
4315305,14000
4315313,14000
4315321,14000
4315354,14000
4315404,14000
4315453,14000
4315503,14000
4315552,15000
4315602,15001
4315701,15000
4315750,15000
4315800,15000
4315909,15000
4315958,15000
4316006,15000
4316105,15000
4316204,15000
4316303,15000
4316402,15000
4316428,15000
4316436,15000
4316451,15000
4316477,15000
4316501,15000
4316600,15000
4316709,15000
4316733,15000
4316758,15000
4316808,15000
4316907,15001
4316956,15000
4316972,15000
4317004,15000
4317103,15000
4317202,15000
4317251,15000
4317400,15000
4317509,15000
4317558,15000
4317608,15000
4317707,15000
4317756,15000
4317806,15000
4317905,15000
4317954,15000
4318002,15000
4318051,15000
4318101,15000
4318200,15000
4318309,15000
4318408,15000
4318424,15000
4318432,15000
4318440,15000
4318457,15000
4318465,15000
4318481,15000
4318499,15000
4318606,15000
4318614,15000
4318622,15000
4318705,15001
4318804,15000
4318903,15000
4319000,15000
4319109,15000
4319125,15000
4319158,15000
4319208,15000
4319307,15000
4319356,15000
4319364,15000
4319372,15000
4319406,15000
4319505,15000
4319604,15000
4319703,15000
4319711,15000
4319737,15000
4319752,15000
4319802,15000
4319901,15000
4320008,15000
4320107,15000
4320206,15000
4320230,15000
4320263,15000
4320305,15000
4320321,15000
4320354,15000
4320404,15000
4320453,15000
4320503,15000
4320552,15000
4320578,15000
4320602,15000
4320651,15000
4320677,15000
4320701,15000
4320800,15000
4320859,15000
4320909,15000
4321006,15000
4321105,15000
4321204,15000
4321303,15000
4321329,15000
4321352,15000
4321402,15000
4321436,15000
4321451,15000
4321469,15000
4321477,15000
4321493,15000
4321501,15000
4321600,15000
4321626,15000
4321634,15000
4321667,15000
4321709,15000
4321808,15000
4321832,15000
4321857,15000
4321907,15000
4321956,15000
4322004,15000
4322103,15000
4322152,15000
4322186,15000
4322202,15000
4322251,15000
4322301,15000
4322327,15000
4322343,15000
4322350,15000
4322376,15000
4322400,15000
4322509,15000
4322525,15000
4322533,15000
4322541,15000
4322558,15000
4322608,15000
4322707,15000
4322806,15000
4322855,15000
4322905,15000
4323002,15001
4323101,15000
4323200,15000
4323309,15000
4323358,15000
4323408,15000
4323457,15000
4323507,15000
4323606,15000
4323705,15000
4323754,15000
4323770,15000
4323804,15000
5000203,15000
5000252,15000
5000609,15000
5000708,15000
5000807,15000
5000856,15000
5001003,15000
5001508,15000
5002001,15000
5002100,15000
5002209,15000
5002605,15000
5002951,15000
5003108,15000
5003157,15000
5003256,15000
5003306,15000
5003900,15000
5004007,15000
5004106,15000
5004304,15000
5004809,15000
5004908,15000
5005103,15000
5005152,15000
5005202,15000
5005681,15000
5005707,15000
5006200,15000
5006275,15000
5006358,15000
5006408,15000
5007109,15000
5007208,15000
5007406,15000
5007505,15000
5007695,15000
5007703,15000
5007802,15000
5007935,15000
5007950,15000
5007976,15000
5008305,15000
5100102,15000
5100201,15000
5100250,15000
5100300,15000
5100359,15000
5100409,15000
5100508,15000
5100607,15000
5100805,15000
5101001,15000
5101209,15000
5101258,15000
5101308,15000
5101407,15000
5101704,15000
5101803,15000
5101852,15000
5101902,15000
5102504,15000
5102603,15000
5102637,15000
5102678,15000
5102686,15000
5102694,15000
5102702,15000
5102850,15000
5103007,15000
5103056,15000
5103106,15000
5103205,15000
5103254,15000
5103304,15000
5103353,15000
5103361,15000
5103379,15000
5103403,15001
5103452,15000
5103502,15000
5103601,15000
5103700,15000
5103809,15000
5103858,15000
5103908,15000
5104104,15000
5104203,15000
5104500,15000
5104526,15000
5104542,15000
5104559,15000
5104807,15000
5104906,15000
5105002,15000
5105101,15000
5105150,15000
5105176,15000
5105234,15000
5105259,15000
5105309,15000
5105507,15000
5105580,15000
5105606,15000
5105622,15000
5105903,15000
5106000,15000
5106109,15000
5106158,15000
5106174,15000
5106182,15000
5106190,15000
5106208,15000
5106224,15000
5106232,15000
5106240,15000
5106257,15000
5106265,15000
5106273,15000
5106281,15000
5106299,15000
5106307,15000
5106315,15000
5106422,15000
5106455,15000
5106653,15000
5106703,15000
5106752,15000
5106778,15000
5106802,15000
5106828,15000
5106851,15000
5107040,15000
5107065,15000
5107107,15000
5107156,15000
5107180,15000
5107198,15000
5107206,15000
5107248,15000
5107263,15000
5107305,15000
5107354,15000
5107578,15000
5107701,15000
5107743,15000
5107750,15000
5107768,16000
5107776,16000
5107792,16000
5107800,16000
5107859,16000
5107875,16000
5107883,16000
5107909,16000
5107925,16000
5107941,16000
5107958,16000
5108006,16000
5108105,16000
5108204,16000
5108303,16000
5108352,16000
5108402,16000
5108501,16000
5108600,16000
5108857,16000
5108907,16000
5108956,16000
5200134,16000
5200159,16000
5200175,16000
5200209,16000
5200258,16000
5200308,16000
5200555,16000
5200605,16000
5200803,16000
5200829,16000
5200852,16000
5200902,16000
5201108,16000
5201207,16000
5201306,16000
5201454,16000
5201504,16000
5201702,16000
5202155,16000
5202353,16000
5202502,16000
5202601,16000
5202809,16000
5203104,16000
5203203,16000
5203401,16000
5203500,16000
5203559,16000
5203575,16000
5203609,16000
5203807,16000
5203939,16000
5203962,16000
5204003,16000
5204102,16000
5204201,16000
5204250,16000
5204300,16000
5204409,16000
5204508,16000
5204656,16000
5204706,16000
5204904,16000
5204953,16000
5205000,16000
5205059,16000
5205109,16000
5205208,16000
5205307,16000
5205406,16000
5205455,16000
5205471,16000
5205497,16000
5205513,16000
5205521,16000
5205703,16000
5205802,16000
5206206,16000
5206404,16000
5206503,16000
5206602,16000
5206701,16000
5206800,16000
5206909,16000
5207105,16000
5207253,16000
5207352,16000
5207402,16000
5207501,16000
5207535,16000
5207600,16000
5207808,16000
5207907,16000
5208004,16000
5208103,16000
5208301,16000
5208509,16000
5208608,16000
5208806,16000
5208905,16000
5209101,16000
5209150,16000
5209200,16000
5209408,16000
5209457,16000
5209705,16000
5209804,16000
5209903,16000
5209952,16000
5210000,16000
5210109,16000
5210158,16000
5210208,16000
5210307,16000
5210406,16000
5210562,16000
5210802,16000
5210901,16000
5211008,16000
5211206,16000
5211305,16000
5211503,16000
5211602,16000
5211701,16000
5211800,16000
5211909,16000
5212006,16000
5212055,16000
5212204,16000
5212303,16000
5212501,16000
5212600,16000
5212709,16000
5212808,16000
5212907,16000
5212956,16000
5213004,16000
5213053,16000
5213087,16000
5213103,16000
5213400,16000
5213509,16000
5213707,16000
5213756,16000
5213772,16000
5213806,16000
5213855,16000
5213905,16000
5214002,16000
5214051,16000
5214101,16000
5214408,16000
5214507,16000
5214606,16000
5214804,16000
5214838,16000
5214861,16000
5214879,16000
5214903,16000
5215009,16000
5215207,16000
5215231,16000
5215256,16000
5215306,16000
5215405,16000
5215504,16000
5215603,16000
5215652,16000
5215702,16000
5215900,16000
5216403,16000
5216908,16000
5217203,16000
5217302,16000
5217609,16000
5217708,16000
5218003,16000
5218052,16000
5218300,16000
5218391,16000
5218508,16000
5218607,16000
5218706,16000
5218789,16000
5218805,16000
5218904,16000
5219001,16000
5219100,16000
5219209,16000
5219258,16000
5219308,16000
5219357,16000
5219407,16000
5219456,16000
5219605,16000
5219704,16000
5219712,16000
5219753,16000
5219803,16000
5220009,16000
5220058,16000
5220108,16000
5220157,16000
5220207,16000
5220264,16000
5220454,16000
5220504,16000
5220603,16000
5220686,16000
5220702,16000
5221080,16000
5221197,16000
5221304,16000
5221403,16000
5221452,16000
5221502,16000
5221551,16000
5221577,16000
5221601,16000
5221700,16000
5221858,16000
5221908,16000
5222054,16000
5222203,16000
5222302,16000
5300108,16001
